batch,op_id,status,ttc_s,difficulty
8287,op-e315dc2779b1,CONFIRMED,6.676,00
8288,op-dae0c3a5256d,CONFIRMED,6.673,00
8289,op-79d5dfcba8e1,CONFIRMED,6.689,00
8290,op-1c13a5ac716f,CONFIRMED,6.688,00
8291,op-c10662988fa4,CONFIRMED,6.683,00
8292,op-d98084032d65,CONFIRMED,6.678,00
8293,op-612409a4274e,CONFIRMED,6.693,00
8294,op-0ccaaacecc35,CONFIRMED,6.691,00
8295,op-cc4b104436b5,CONFIRMED,6.689,00
8296,op-3834eedc58f0,CONFIRMED,6.685,00
8297,op-af3f5bc0b2fa,CONFIRMED,6.683,00
8298,op-6347601b5c4e,CONFIRMED,6.682,00
8299,op-11a6668df1a6,CONFIRMED,6.667,00
8300,op-30968f22ab52,CONFIRMED,6.673,00
8301,op-c9030bf2bbf7,CONFIRMED,6.671,00
8302,op-55f32b8fd690,CONFIRMED,6.689,00
8303,op-599b3b04200c,CONFIRMED,6.694,00
8304,op-34c5d8cee2bb,CONFIRMED,6.7,00
8305,op-33f7e765e6e4,CONFIRMED,6.696,00
8306,op-fffac42c802d,CONFIRMED,6.693,00
8307,op-1f1cc8709117,CONFIRMED,6.701,00
8308,op-e092ba29d366,CONFIRMED,6.679,00
8309,op-ad11a47cab22,CONFIRMED,6.679,00
8310,op-625c38193f37,CONFIRMED,6.699,00
8311,op-cb3e8882add9,CONFIRMED,6.719,00
8312,op-ea5f23074212,CONFIRMED,6.716,00
8313,op-b72d63b937b0,CONFIRMED,6.71,00
8314,op-6ff02c570c9b,CONFIRMED,6.705,00
8315,op-74c162068a00,CONFIRMED,6.704,00
8316,op-7d1e5a6a63c4,CONFIRMED,6.684,00
8317,op-f45bfddf916b,CONFIRMED,6.662,00
8318,op-17cc25cf6e31,CONFIRMED,6.659,00
8319,op-f6c83959c9f7,CONFIRMED,6.668,00
8320,op-e9fb9b9f5290,CONFIRMED,6.676,00
8321,op-0b4c0e0d5626,CONFIRMED,6.675,00
8322,op-124d9e654d90,CONFIRMED,6.678,00
8323,op-c2136bbb73bd,CONFIRMED,6.695,00
8324,op-6f2cebb1314c,CONFIRMED,6.691,00
8325,op-98a2e9427195,CONFIRMED,6.704,00
8326,op-9591802e8ba8,CONFIRMED,6.713,00
8327,op-f6f7d0e69e32,CONFIRMED,6.72,00
8328,op-c17da71b4b1b,CONFIRMED,6.719,00
8329,op-e4d4526a9c10,CONFIRMED,6.721,00
8330,op-d15ca0e3aabf,CONFIRMED,6.718,00
8331,op-912969001bb0,CONFIRMED,6.705,00
8332,op-9071d633a265,CONFIRMED,6.705,00
8333,op-f6e0d7d92b05,CONFIRMED,6.703,00
8334,op-757756a9fcab,CONFIRMED,6.703,00
8335,op-006f79a18acd,CONFIRMED,6.702,00
8336,op-493114dde854,CONFIRMED,6.7,00
8337,op-e93cfd559167,CONFIRMED,6.705,00
8338,op-bdac88e461ab,CONFIRMED,6.711,00
8339,op-6f10e1a59205,CONFIRMED,6.719,00
8340,op-280e630fd7aa,CONFIRMED,6.724,00
8341,op-715f5f5e6837,CONFIRMED,6.711,00
8342,op-57928cc4a3ca,CONFIRMED,6.703,00
8343,op-0131e019cdfc,CONFIRMED,6.678,00
8344,op-895d0d116ce4,CONFIRMED,6.676,00
8345,op-d48eec20ab20,CONFIRMED,6.66,00
8346,op-ab226c79ea99,CONFIRMED,6.679,00
8347,op-a7add54def5e,CONFIRMED,6.662,00
8348,op-d7ddaf2187a6,CONFIRMED,6.656,00
8349,op-9116be38aa99,CONFIRMED,6.677,00
8350,op-de782683b3e8,CONFIRMED,6.676,00
8351,op-fa4e03d0e5d3,CONFIRMED,6.675,00
8352,op-28df94f1dbaa,CONFIRMED,6.672,00
8353,op-aab8e16fb9e8,CONFIRMED,6.67,00
8354,op-6eb06e7a3330,CONFIRMED,6.659,00
8355,op-ed2bea985c7e,CONFIRMED,6.658,00
8356,op-7db827d7a1f2,CONFIRMED,6.663,00
8357,op-f88a798e0596,CONFIRMED,6.671,00
8358,op-dcef445d9d86,CONFIRMED,6.674,00
8359,op-9cde6702fc53,CONFIRMED,6.673,00
8360,op-f0dc4c05409b,CONFIRMED,6.681,00
8361,op-e4e6fae15750,CONFIRMED,6.686,00
8362,op-5052da41e6fc,CONFIRMED,6.708,00
8363,op-297c405467fa,CONFIRMED,6.691,00
8364,op-03d45d0f9fcd,CONFIRMED,6.684,00
8365,op-dba0b06132b8,CONFIRMED,6.686,00
8366,op-28377413a7c2,CONFIRMED,6.679,00
8367,op-914013a89e37,CONFIRMED,6.691,00
8368,op-c1f17191d1b1,CONFIRMED,6.68,00
8369,op-3ad67272aeaa,CONFIRMED,6.656,00
8370,op-8063f2d0246b,CONFIRMED,6.648,00
8371,op-169a7b9b9cff,CONFIRMED,6.654,00
8372,op-1064b2a586e9,CONFIRMED,6.636,00
8373,op-99a12b988dea,CONFIRMED,6.641,00
8374,op-5f0183b10570,CONFIRMED,6.632,00
8375,op-348ddb435cd3,CONFIRMED,6.624,00
8376,op-de6e34ec0c1e,CONFIRMED,6.635,00
8377,op-3138dc12f22b,CONFIRMED,6.631,00
8378,op-06100a76d03e,CONFIRMED,6.629,00
8379,op-d33449ecbf82,CONFIRMED,6.623,00
8380,op-59d942c62606,CONFIRMED,6.616,00
8381,op-92a73dca6d5a,CONFIRMED,6.616,00
8382,op-ebd40fe3e49e,CONFIRMED,6.614,00
8383,op-a97eb99ea931,CONFIRMED,6.606,00
8384,op-3aa8a62142eb,CONFIRMED,6.614,00
8385,op-93aa875671f9,CONFIRMED,6.62,00
8386,op-41184b786267,CONFIRMED,6.598,00
8387,op-9594ae33bdec,CONFIRMED,6.571,00
8388,op-819e369080d3,CONFIRMED,6.576,00
8389,op-cd2e455dc930,CONFIRMED,6.562,00
8390,op-a3e2910270ba,CONFIRMED,6.579,00
8391,op-21bdc629455d,CONFIRMED,6.563,00
8392,op-2d9a9567cd9d,CONFIRMED,6.577,00
8393,op-130e7b3c84a7,CONFIRMED,6.582,00
8394,op-a51243d20193,CONFIRMED,6.566,00
8395,op-83b5ce3a1849,CONFIRMED,6.566,00
8396,op-f7c18af52f2f,CONFIRMED,6.542,00
8397,op-dbebdc663cbf,CONFIRMED,6.549,00
8398,op-8c989811e743,CONFIRMED,6.541,00
8399,op-ea239febe16b,CONFIRMED,6.546,00
8400,op-efad8b15bf59,CONFIRMED,6.535,00
8401,op-842b53423e8a,CONFIRMED,6.532,00
8402,op-bac46634c1fc,CONFIRMED,6.543,00
8403,op-707bb2f7ce3b,CONFIRMED,6.547,00
8404,op-6edd305fd1f2,CONFIRMED,6.54,00
8405,op-60e06465c98e,CONFIRMED,6.53,00
8406,op-1641abf0743f,CONFIRMED,6.51,00
8407,op-3fa9f14b3d05,CONFIRMED,6.503,00
8408,op-27dfe7357c38,CONFIRMED,6.494,00
8409,op-9aeab1d88ca5,CONFIRMED,6.49,00
8410,op-e5bf5dc04a62,CONFIRMED,6.479,00
8411,op-2d337f2b57a4,CONFIRMED,6.477,00
8412,op-7d84efbfd7e8,CONFIRMED,6.462,00
8413,op-d40638a2ad9f,CONFIRMED,6.458,00
8414,op-f27828ae1ce7,CONFIRMED,6.436,00
8415,op-eea505634bcb,CONFIRMED,6.446,00
8416,op-e63877e061a1,CONFIRMED,6.453,00
8417,op-36892ef98773,CONFIRMED,6.431,00
8418,op-358684747612,CONFIRMED,6.429,00
8419,op-812e0ef8bcfe,CONFIRMED,6.436,00
8420,op-0f0ddc12c459,CONFIRMED,6.432,00
8421,op-fd15180c6de8,CONFIRMED,6.45,00
8422,op-7afb41f61dfc,CONFIRMED,6.434,00
8423,op-17011574e81a,CONFIRMED,6.426,00
8424,op-72381b84c48d,CONFIRMED,6.414,00
8425,op-d1e76ca92614,CONFIRMED,6.435,00
8426,op-5ea2eb5b5f7a,CONFIRMED,6.428,00
8427,op-68f122b22fde,CONFIRMED,6.447,00
8428,op-8fce8166f6dd,CONFIRMED,6.43,00
8429,op-1ffdf2d846e7,CONFIRMED,6.429,00
8430,op-2cee8aa43159,CONFIRMED,6.429,00
8431,op-795b0725a773,CONFIRMED,6.426,00
8432,op-401e36c72045,CONFIRMED,6.437,00
8433,op-eb2ae330993a,CONFIRMED,6.426,00
8434,op-4c4ef27b454e,CONFIRMED,6.422,00
8435,op-760fdd7b24c3,CONFIRMED,6.419,00
8436,op-5672cb7afcb6,CONFIRMED,6.418,00
8437,op-d52b699bd91a,CONFIRMED,6.416,00
8438,op-e75f617a31c3,CONFIRMED,6.412,00
8439,op-785a188546a3,CONFIRMED,6.407,00
8440,op-7e8375219529,CONFIRMED,6.406,00
8441,op-4ca9e04a6477,CONFIRMED,6.404,00
8442,op-bfa4eabbf6da,CONFIRMED,6.414,00
8443,op-c2fbabe40345,CONFIRMED,6.418,00
8444,op-463728c9afd3,CONFIRMED,6.413,00
8445,op-b050a59430d9,CONFIRMED,6.426,00
8446,op-14e50167a2fd,CONFIRMED,6.422,00
8447,op-7a87b2766081,CONFIRMED,6.418,00
8448,op-534867386521,CONFIRMED,6.41,00
8449,op-697227b93c02,CONFIRMED,6.411,00
8450,op-088f662acdb7,CONFIRMED,6.416,00
8451,op-5f68d2c1b947,CONFIRMED,6.41,00
8452,op-2f5feef943d3,CONFIRMED,6.39,00
8453,op-ebd409cdb330,CONFIRMED,6.381,00
8454,op-789a437cda3c,CONFIRMED,6.387,00
8455,op-81f681202946,CONFIRMED,6.385,00
8456,op-5c72f4a4c60c,CONFIRMED,6.381,00
8457,op-788f71dcc610,CONFIRMED,6.379,00
8458,op-4e3647dabf2e,CONFIRMED,6.378,00
8459,op-988433d23b64,CONFIRMED,6.394,00
8460,op-1c8a337975e5,CONFIRMED,6.415,00
8461,op-920a0a423214,CONFIRMED,6.415,00
8462,op-a486850d4b8e,CONFIRMED,6.394,00
8463,op-b805525e08b6,CONFIRMED,6.407,00
8464,op-79dc46dde7ab,CONFIRMED,6.4,00
8465,op-aa7e8dd18d3a,CONFIRMED,6.39,00
8466,op-f3eab16ad9b2,CONFIRMED,6.365,00
8467,op-7fa4acfb91bd,CONFIRMED,6.355,00
8468,op-717a6758d215,CONFIRMED,6.344,00
8469,op-7356fc33c3f5,CONFIRMED,6.341,00
8470,op-db9595102cbb,CONFIRMED,6.334,00
8471,op-e7e500526be0,CONFIRMED,6.325,00
8472,op-5fe814cb2aa4,CONFIRMED,6.308,00
8473,op-2477d5cb7297,CONFIRMED,6.301,00
8474,op-d3ed20350b4e,CONFIRMED,6.298,00
8475,op-e3ae1e1cf52e,CONFIRMED,6.315,00
8476,op-e56439cb638e,CONFIRMED,6.323,00
8477,op-9a07adbdf227,CONFIRMED,6.321,00
8478,op-76e89dd8301e,CONFIRMED,6.298,00
8479,op-aec6c9f9d3e6,CONFIRMED,6.296,00
8480,op-27feb5fa6d3f,CONFIRMED,6.295,00
8481,op-815d7adfa99e,CONFIRMED,6.293,00
8482,op-ee495a0d07b1,CONFIRMED,6.278,00
8483,op-1531d2e517d2,CONFIRMED,6.287,00
8484,op-42ebec5c9c8f,CONFIRMED,6.286,00
8485,op-f2fbc90087be,CONFIRMED,6.288,00
8486,op-8303d8128812,CONFIRMED,6.296,00
8487,op-8a454184691c,CONFIRMED,6.295,00
8488,op-85cd1f9b436b,CONFIRMED,6.291,00
8489,op-d44e2919383c,CONFIRMED,6.299,00
8490,op-c9172083d4dd,CONFIRMED,6.298,00
8491,op-e3c170d88f8c,CONFIRMED,6.288,00
8492,op-4eaa52ea1374,CONFIRMED,6.298,00
8493,op-67b06799d174,CONFIRMED,6.287,00
8494,op-99a407dd9354,CONFIRMED,6.289,00
8495,op-6b555db192b7,CONFIRMED,6.302,00
8496,op-4be52d29cdb2,CONFIRMED,6.278,00
8497,op-61141f5fa74d,CONFIRMED,6.278,00
8498,op-4356c4ea977b,CONFIRMED,6.277,00
8499,op-28f8d5acc15f,CONFIRMED,6.297,00
8500,op-e74a365130f8,CONFIRMED,6.764,00
8501,op-f49be4901979,CONFIRMED,6.753,00
8502,op-7c98481b19fe,CONFIRMED,6.768,00
8503,op-76960186d329,CONFIRMED,6.779,00
8504,op-784805bebe23,CONFIRMED,6.8,00
8505,op-8354075fd861,CONFIRMED,6.806,00
8506,op-c66eba638343,CONFIRMED,6.805,00
8507,op-88900bdb4bd6,CONFIRMED,6.822,00
8508,op-829c00dfbf12,CONFIRMED,6.828,00
8509,op-9db3daac4e4a,CONFIRMED,6.809,00
8510,op-941fe3526dbb,CONFIRMED,6.797,00
8511,op-174bc847f6eb,CONFIRMED,6.802,00
8512,op-1a65971855c5,CONFIRMED,6.811,00
8513,op-1687701d0277,CONFIRMED,6.82,00
8514,op-4a70f2222645,CONFIRMED,6.819,00
8515,op-31cdbb205e60,CONFIRMED,6.838,00
8516,op-765f41dd03c2,CONFIRMED,6.835,00
8517,op-06be5e469fa7,CONFIRMED,6.817,00
8518,op-157ee2a04808,CONFIRMED,6.822,00
8519,op-cf597299e4f4,CONFIRMED,6.811,00
8520,op-45825573ab84,CONFIRMED,6.809,00
8521,op-01f9da42c6e3,CONFIRMED,6.801,00
8522,op-309d2c45e1cb,CONFIRMED,6.797,00
8523,op-e0c13b5be833,CONFIRMED,6.812,00
8524,op-b5c17921c24e,CONFIRMED,6.819,00
8525,op-5c58308da88f,CONFIRMED,6.814,00
8526,op-c7da4ac60177,CONFIRMED,6.813,00
8527,op-b40ad847be96,CONFIRMED,6.811,00
8528,op-b485a126e803,CONFIRMED,6.811,00
8529,op-63dd8876ac0c,CONFIRMED,6.805,00
8530,op-eeaa75048d92,CONFIRMED,6.804,00
8531,op-03ea518d54e9,CONFIRMED,6.802,00
8532,op-f0507185be4e,CONFIRMED,6.8,00
8533,op-7c76497b76ee,CONFIRMED,6.799,00
8534,op-658ae7eccecf,CONFIRMED,6.777,00
8535,op-1386b56c9a28,CONFIRMED,6.754,00
8536,op-4ed73b96053e,CONFIRMED,6.752,00
8537,op-f866b52bc918,CONFIRMED,6.757,00
8538,op-e9f2613078e5,CONFIRMED,6.756,00
8539,op-514baa04f8b4,CONFIRMED,6.748,00
8540,op-cca8936bf0f2,CONFIRMED,6.747,00
8541,op-e20932ee89d1,CONFIRMED,6.743,00
8542,op-39d74e1d6d73,CONFIRMED,6.759,00
8543,op-97f27a171011,CONFIRMED,6.746,00
8544,op-073fd7af31f5,CONFIRMED,6.744,00
8545,op-035566d87b86,CONFIRMED,6.741,00
8546,op-cdf994ec03b4,CONFIRMED,6.731,00
8547,op-496f551a019d,CONFIRMED,6.755,00
8548,op-192e8097dadf,CONFIRMED,6.762,00
8549,op-c8fd4839c4cb,CONFIRMED,6.76,00
8550,op-dd4601d6f38b,CONFIRMED,6.78,00
8551,op-e8542fa38989,CONFIRMED,6.777,00
8552,op-7312cac94668,CONFIRMED,6.776,00
8553,op-47fde012bb22,CONFIRMED,6.773,00
8554,op-18a89f6b45c7,CONFIRMED,6.782,00
8555,op-0a8ecf6d82ab,CONFIRMED,6.779,00
8556,op-44c1bbf0c80c,CONFIRMED,6.79,00
8557,op-12248589c325,CONFIRMED,6.766,00
8558,op-c4aa0ccb7cf8,CONFIRMED,6.765,00
8559,op-6e275358c151,CONFIRMED,6.767,00
8560,op-5f504aefd265,CONFIRMED,6.785,00
8561,op-da4e7fe9fd76,CONFIRMED,6.794,00
8562,op-ac86f7f3784c,CONFIRMED,6.779,00
8563,op-f7b71dfcc86a,CONFIRMED,6.772,00
8564,op-3c8ad92b8ab3,CONFIRMED,6.785,00
8565,op-e4fe85e9a558,CONFIRMED,6.795,00
8566,op-acefeba7f051,CONFIRMED,6.802,00
8567,op-c281037f9c26,CONFIRMED,6.778,00
8568,op-1a3f40c7ffd5,CONFIRMED,6.773,00
8569,op-99c0c2e393a2,CONFIRMED,6.773,00
8570,op-f1f4215933dd,CONFIRMED,6.755,00
8571,op-98f2fb49f161,CONFIRMED,6.744,00
8572,op-09cb3950e267,CONFIRMED,6.73,00
8573,op-122f4b5f46fd,CONFIRMED,6.729,00
8574,op-8c1aff3af7f3,CONFIRMED,6.728,00
8575,op-2cb734ffeae4,CONFIRMED,6.748,00
8576,op-e9e3550c9206,CONFIRMED,6.754,00
8577,op-df262ad4dbca,CONFIRMED,6.765,00
8578,op-aee5b90db2dd,CONFIRMED,6.75,00
8579,op-607b26a414bd,CONFIRMED,6.751,00
8580,op-d0f7f17eabf5,CONFIRMED,6.733,00
8581,op-82fac2e0aa14,CONFIRMED,6.754,00
8582,op-1cd0ca6f0759,CONFIRMED,6.736,00
8583,op-a85d76b2b3c7,CONFIRMED,6.732,00
8584,op-77ee2503bb7d,CONFIRMED,6.731,00
8585,op-efeeb9bcad05,CONFIRMED,6.74,00
8586,op-b1e5dd0858ab,CONFIRMED,6.739,00
8587,op-3a0ebaeb4c93,CONFIRMED,6.757,00
8588,op-66489f63350e,CONFIRMED,6.763,00
8589,op-cf4c134352dd,CONFIRMED,6.762,00
8590,op-1e9d0cf451bd,CONFIRMED,6.778,00
8591,op-6c47f462b571,CONFIRMED,6.766,00
8592,op-73b0cfe766a6,CONFIRMED,6.764,00
8593,op-21c6f3e7ca7a,CONFIRMED,6.772,00
8594,op-057c30f841a7,CONFIRMED,6.758,00
8595,op-80031df0c497,CONFIRMED,6.734,00
8596,op-5632fe3ab6db,CONFIRMED,6.725,00
8597,op-6fb94f6e919a,CONFIRMED,6.725,00
8598,op-a17bb8b240e6,CONFIRMED,6.734,00
8599,op-5b4f87b03216,CONFIRMED,6.728,00
8600,op-bef1b0198541,CONFIRMED,6.719,00
8601,op-777e5f8ad7a0,CONFIRMED,6.709,00
8602,op-3192860833c9,CONFIRMED,6.717,00
8603,op-34c6555b869e,CONFIRMED,6.711,00
8604,op-3ac7b1e900ce,CONFIRMED,6.691,00
8605,op-4eac936b8a2d,CONFIRMED,6.695,00
8606,op-6b2f46638f16,CONFIRMED,6.696,00
8607,op-1834cb8f5359,CONFIRMED,6.691,00
8608,op-110c1af879c2,CONFIRMED,6.68,00
8609,op-4ada3a026cf2,CONFIRMED,6.678,00
8610,op-c30b069bc57a,CONFIRMED,6.686,00
8611,op-73f3db447321,CONFIRMED,6.695,00
8612,op-6d3614a443d8,CONFIRMED,6.697,00
8613,op-3071340d9084,CONFIRMED,6.719,00
8614,op-478e740e439d,CONFIRMED,6.712,00
8615,op-f47829b132c6,CONFIRMED,6.713,00
8616,op-e045662a1620,CONFIRMED,6.703,00
8617,op-7d0a24af13fa,CONFIRMED,6.703,00
8618,op-cccb5172f918,CONFIRMED,6.707,00
8619,op-1ee8fd7ade9a,CONFIRMED,6.705,00
8620,op-e0b9ce5679cd,CONFIRMED,6.694,00
8621,op-934fdccc5e40,CONFIRMED,6.69,00
8622,op-c9e5bf5ae602,CONFIRMED,6.707,00
8623,op-b234ceff2195,CONFIRMED,6.708,00
8624,op-ad36d3801d30,CONFIRMED,6.692,00
8625,op-81e002c91f8d,CONFIRMED,6.692,00
8626,op-43796943f6bd,CONFIRMED,6.691,00
8627,op-568d19005732,CONFIRMED,6.69,00
8628,op-a0980413b604,CONFIRMED,6.628,00
8629,op-4e7c25135908,CONFIRMED,6.614,00
8630,op-07f0153c8998,CONFIRMED,6.602,00
8631,op-0a2e1e253af9,CONFIRMED,6.599,00
8632,op-1dbce0e49006,CONFIRMED,6.586,00
8633,op-d31e2d0a59fd,CONFIRMED,6.586,00
8634,op-be0885236cd3,CONFIRMED,6.582,00
8635,op-fe6a4edb97e6,CONFIRMED,6.59,00
8636,op-105e518e9e9a,CONFIRMED,6.587,00
8637,op-e08dc7c2e4ba,CONFIRMED,6.569,00
8638,op-62600c934ae4,CONFIRMED,6.567,00
8639,op-5f763bff3474,CONFIRMED,6.55,00
8640,op-b79a26125ea8,CONFIRMED,6.558,00
8641,op-cbcc6605668c,CONFIRMED,6.557,00
8642,op-eac1104f1d92,CONFIRMED,6.565,00
8643,op-0b1192cb9a8f,CONFIRMED,6.564,00
8644,op-1fb1ef584667,CONFIRMED,6.557,00
8645,op-16dbb9ed3c35,CONFIRMED,6.557,00
8646,op-21827fcf0595,CONFIRMED,6.573,00
8647,op-aa1365252af2,CONFIRMED,6.573,00
8648,op-6862a307bc15,CONFIRMED,6.571,00
8649,op-b7b02ca7125a,CONFIRMED,6.57,00
8650,op-f0beda996211,CONFIRMED,6.578,00
8651,op-708126a94ad5,CONFIRMED,6.577,00
8652,op-cc21f331ef9c,CONFIRMED,6.579,00
8653,op-07e705d0f51f,CONFIRMED,6.579,00
8654,op-58e29690ddb6,CONFIRMED,6.581,00
8655,op-66b764959775,CONFIRMED,6.582,00
8656,op-123fb88da88d,CONFIRMED,6.596,00
8657,op-0a1c26d9b290,CONFIRMED,6.597,00
8658,op-562ba9c33bb6,CONFIRMED,6.599,00
8659,op-8a6e47c4f3a3,CONFIRMED,6.623,00
8660,op-48ce1f330384,CONFIRMED,6.627,00
8661,op-0e5c0330f3f9,CONFIRMED,6.626,00
8662,op-6aed04b5216e,CONFIRMED,6.616,00
8663,op-32c362378066,CONFIRMED,6.609,00
8664,op-fc7081936f41,CONFIRMED,6.61,00
8665,op-510d51de4e5e,CONFIRMED,6.615,00
8666,op-d787397b181b,CONFIRMED,6.614,00
8667,op-3da76266a5f5,CONFIRMED,6.616,00
8668,op-3ba74ccd8d05,CONFIRMED,6.626,00
8669,op-b0972b03e668,CONFIRMED,6.628,00
8670,op-906b948172b7,CONFIRMED,6.631,00
8671,op-fb252fa0c63d,CONFIRMED,6.629,00
8672,op-08d2242cce3b,CONFIRMED,6.628,00
8673,op-5846c616ecd0,CONFIRMED,6.622,00
8674,op-869de8e01b0f,CONFIRMED,6.639,00
8675,op-4b0516bd3c0c,CONFIRMED,6.635,00
8676,op-e853a1dfae6b,CONFIRMED,6.618,00
8677,op-6233bae05a62,CONFIRMED,6.613,00
8678,op-2706d6090a00,CONFIRMED,6.621,00
8679,op-358ea8a32f78,CONFIRMED,6.646,00
8680,op-49b99233b66e,CONFIRMED,6.666,00
8681,op-853aa4b5ff5c,CONFIRMED,6.675,00
8682,op-a9aafd571356,CONFIRMED,6.696,00
8683,op-95a94db8d152,CONFIRMED,6.697,00
8684,op-e04730bfadc0,CONFIRMED,6.683,00
8685,op-ee22d1d15630,CONFIRMED,6.659,00
8686,op-96a6e51cf0f2,CONFIRMED,6.662,00
8687,op-f14a844c534f,CONFIRMED,6.663,00
8688,op-edf390930bda,CONFIRMED,6.7,00
8689,op-b52d5d8a63b9,CONFIRMED,6.733,00
8690,op-e72c6855a781,CONFIRMED,6.76,00
8691,op-254fd3fed3b1,CONFIRMED,6.759,00
8692,op-786f1cfc4941,CONFIRMED,6.766,00
8693,op-81025f200469,CONFIRMED,6.745,00
8694,op-c3863984e0d4,CONFIRMED,6.735,00
8695,op-436cbc764815,CONFIRMED,6.746,00
8696,op-2ee9df5347c1,CONFIRMED,6.737,00
8697,op-d3691cf6fa09,CONFIRMED,6.728,00
8698,op-6a756c3527e8,CONFIRMED,6.742,00
8699,op-3addfd528d85,CONFIRMED,6.741,00
8700,op-f1f292a88be5,CONFIRMED,6.746,00
8701,op-3f1342687115,CONFIRMED,6.753,00
8702,op-7a0302a02b84,CONFIRMED,6.751,00
8703,op-713f39b07ff6,CONFIRMED,6.751,00
8704,op-679a6f6994fa,CONFIRMED,6.756,00
8705,op-9b8fac12b95c,CONFIRMED,6.757,00
8706,op-280c5c464048,CONFIRMED,6.736,00
8707,op-de777c91a15f,CONFIRMED,6.746,00
8708,op-0a932fb50b7a,CONFIRMED,6.754,00
8709,op-d2ddb6dcaacd,CONFIRMED,6.745,00
8710,op-a9887786c1eb,CONFIRMED,6.746,00
8711,op-cab817356f8e,CONFIRMED,6.752,00
8712,op-aeca53cfd9d9,CONFIRMED,6.752,00
8713,op-4a3996f44d4d,CONFIRMED,6.77,00
8714,op-0e323115cfa4,CONFIRMED,6.772,00
8715,op-caa2561c131b,CONFIRMED,6.754,00
8716,op-dbb96aaa80c4,CONFIRMED,6.776,00
8717,op-7f94f0ad23d6,CONFIRMED,6.774,00
8718,op-0caaef2df77c,CONFIRMED,6.782,00
8719,op-39260feb81cf,CONFIRMED,6.782,00
8720,op-84fe7e17e4d1,CONFIRMED,6.781,00
8721,op-9257cd3864aa,CONFIRMED,6.781,00
8722,op-774194da3c97,CONFIRMED,6.766,00
8723,op-d3a012be4d42,CONFIRMED,6.733,00
8724,op-a75c76948dd8,CONFIRMED,6.726,00
8725,op-1bfdf047c196,CONFIRMED,6.721,00
8726,op-097cdacde300,CONFIRMED,6.719,00
8727,op-bab7a8819954,CONFIRMED,6.706,00
8728,op-ac307ef5c376,CONFIRMED,6.702,00
8729,op-99f4c5eceb2f,CONFIRMED,6.706,00
8730,op-63cd0e3b7200,CONFIRMED,6.707,00
8731,op-5f73737e0b1f,CONFIRMED,6.705,00
8732,op-3753ef1d83da,CONFIRMED,6.707,00
8733,op-f204e4901d16,CONFIRMED,6.695,00
8734,op-8d6e76c4bae9,CONFIRMED,6.698,00
8735,op-468fbfa1d762,CONFIRMED,6.686,00
8736,op-1a727fb0d2da,CONFIRMED,6.699,00
8737,op-24ba9dab4364,CONFIRMED,6.706,00
8738,op-f23d6cfb9f3a,CONFIRMED,6.694,00
8739,op-5a6ca6784918,CONFIRMED,6.693,00
8740,op-a66145dfef8e,CONFIRMED,6.695,00
8741,op-5459236880c5,CONFIRMED,6.694,00
8742,op-a28b4e96b1e5,CONFIRMED,6.69,00
8743,op-742fee0b75a4,CONFIRMED,6.69,00
8744,op-4c2598b17fc2,CONFIRMED,6.695,00
8745,op-74734acfdc37,CONFIRMED,6.697,00
8746,op-604265728a79,CONFIRMED,6.709,00
8747,op-ca66ccd6fa10,CONFIRMED,6.708,00
8748,op-96bcc7105f4c,CONFIRMED,6.71,00
8749,op-9911d428ca2d,CONFIRMED,6.711,00
8750,op-f170abc2dc9d,CONFIRMED,6.711,00
8751,op-da5749b73c73,CONFIRMED,6.69,00
8752,op-406d3ce55a50,CONFIRMED,6.679,00
8753,op-1c77293f5452,CONFIRMED,6.683,00
8754,op-3e67f0eeab77,CONFIRMED,6.684,00
8755,op-8b79175a3de4,CONFIRMED,6.681,00
8756,op-98d9f3a0fd7f,CONFIRMED,6.666,00
8757,op-c73c44c65f38,CONFIRMED,6.652,00
8758,op-05c139c7ee92,CONFIRMED,6.646,00
8759,op-43e2f0a565b4,CONFIRMED,6.613,00
8760,op-33a6ce6920c7,CONFIRMED,6.631,00
8761,op-22d83e4a29b6,CONFIRMED,6.625,00
8762,op-d2f321eb8bb4,CONFIRMED,6.605,00
8763,op-d387f569dd2e,CONFIRMED,6.608,00
8764,op-623f0f4f2bb0,CONFIRMED,6.615,00
8765,op-9f36acc23120,CONFIRMED,6.594,00
8766,op-0eedb87d9261,CONFIRMED,6.611,00
8767,op-4a714dee0483,CONFIRMED,6.609,00
8768,op-39666fdde30f,CONFIRMED,6.604,00
8769,op-7a02e2eb713c,CONFIRMED,6.596,00
8770,op-338ee48963cb,CONFIRMED,6.595,00
8771,op-f7788d659c06,CONFIRMED,6.603,00
8772,op-aa732180591c,CONFIRMED,6.601,00
8773,op-bcfabb833b86,CONFIRMED,6.618,00
8774,op-73cd91e18202,CONFIRMED,6.615,00
8775,op-090c074c2f5f,CONFIRMED,6.632,00
8776,op-f0828976978f,CONFIRMED,6.63,00
8777,op-19e97416b591,CONFIRMED,6.657,00
8778,op-dbdf2bf33bce,CONFIRMED,6.648,00
8779,op-1fb534e7e62b,CONFIRMED,6.626,00
8780,op-779cb97e7e94,CONFIRMED,6.606,00
8781,op-acf790441e11,CONFIRMED,6.582,00
8782,op-9664a6892ce4,CONFIRMED,6.579,00
8783,op-abea7469cf46,CONFIRMED,6.581,00
8784,op-cef88928622e,CONFIRMED,6.587,00
